0,1,2,3,4,class_numeric
9.556606,-3.9284015,4.867963,2.9097013,12.228958,0
9.334534,-4.35852,4.649615,3.1447673,12.324978,1
9.534585,-4.1055803,4.3522515,2.727737,11.457999,2
9.440831,-4.176266,4.7462435,3.0489209,12.275782,3
9.433745,-4.2646985,4.698326,3.0412326,12.246782,4
9.4413,-4.2925544,4.735586,3.0330255,12.326444,5
2.9961953,3.462126,-0.040442735,2.0263038,6.700996,0
3.5725882,3.7785256,-0.67244947,2.3783195,6.160675,1
3.6520889,3.4892485,-0.36794025,2.0275464,6.0721087,2
3.8039954,3.3907597,-0.286251,1.8533684,5.9138474,3
3.4705882,3.4879172,-0.25251558,1.9911153,6.242801,4
3.6108575,3.6445706,-0.5359519,2.2008333,6.1232624,5
9.590754,-3.854779,4.8822613,2.865143,12.156273,0
9.376885,-4.349862,4.665323,3.0983217,12.281552,1
9.759541,-4.165554,4.4251447,2.8223639,11.439554,2
9.824624,-4.217358,4.361973,2.8235633,11.356306,3
9.463061,-4.350716,4.627763,3.0135067,12.219995,4
9.437443,-4.3305306,4.7224584,3.0223382,12.2900915,5
3.1535323,3.4543939,-0.11509665,2.0023894,6.5501657,0
3.5791397,3.7270632,-0.6474541,2.3325717,6.15867,1
3.697867,3.39137,-0.26467058,1.9260008,6.0199356,2
3.7800982,3.3967352,-0.28233007,1.870821,5.937809,3
3.4937184,3.4954228,-0.30296427,2.0295966,6.2219315,4
3.5574048,3.7956529,-0.72218627,2.4075499,6.1825886,5
9.550456,-3.9227307,4.85659,2.914064,12.2026415,0
9.397889,-4.3704295,4.6388264,3.0823252,12.2727785,1
9.528998,-4.1117373,4.3404856,2.7403955,11.406466,2
9.807259,-4.1970887,4.38645,2.826734,11.393411,3
9.466021,-4.38918,4.6215954,3.0010831,12.250602,4
9.4159355,-4.371273,4.7282495,3.012275,12.396016,5
3.1778252,3.4578876,-0.10848026,1.9831672,6.5209236,0
3.566237,3.7340858,-0.6499856,2.3384337,6.168257,1
3.74565,3.3959515,-0.29444155,1.9114953,5.9743714,2
3.82056,3.373329,-0.27566847,1.8413746,5.8974824,3
3.5219781,3.4331813,-0.22102928,1.9675661,6.191625,4
3.5917366,3.8027909,-0.7204733,2.3919344,6.1476636,5
9.490301,-3.9683409,4.81234,2.9815938,12.17849,0
9.392666,-4.3771114,4.657653,3.0810943,12.3108425,1
9.599439,-4.246598,4.421664,2.8653882,11.576067,2
9.756193,-4.175206,4.388028,2.8022475,11.393569,3
9.471639,-4.266264,4.6586514,2.9914687,12.186483,4
9.385907,-4.439925,4.6075206,3.0711725,12.399534,5
3.2495103,3.4203665,-0.099073775,1.9417685,6.450752,0
3.5531313,3.7488477,-0.6649681,2.3550568,6.18423,1
3.6298053,3.4318457,-0.28306177,1.9743735,6.088312,2
3.767909,3.3740644,-0.3298824,1.9051583,5.952033,3
3.5138109,3.4672742,-0.29718763,1.991157,6.2008176,4
3.6213882,3.6227498,-0.50948095,2.1757936,6.1131287,5
9.541451,-3.949975,4.858626,2.9367883,12.230115,0
9.296598,-4.4475284,4.6605616,3.1801841,12.380957,1
9.620421,-4.1849914,4.338818,2.7811818,11.418753,2
9.826781,-4.191903,4.3445206,2.8007424,11.338716,3
