0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,class_numeric
9.3409195,8.465679,6.9712915,7.702562,9.573163,5.9974227,3.082643,5.7758574,3.758334,5.016884,1.5988185,4.2335267,4.9703903,5.831508,5.666653,5.000335,4.7102375,5.13419,5.672677,4.406781,5.2805047,4.0440474,5.629113,5.883653,3.0595198,4.1112113,0
9.532294,8.343088,7.0287576,7.801905,9.562342,6.2665777,3.011941,5.8784246,3.7853649,5.043549,1.3870729,4.1762505,5.102712,5.8031635,5.6249046,4.920299,4.7562866,4.984438,5.6938953,4.3572607,5.228234,4.018634,5.613415,5.9239607,2.9995725,4.1596446,1
9.787577,8.717158,6.94258,7.9655266,9.360118,5.697601,2.924287,5.9043083,3.960999,4.8485065,1.8538394,4.1286554,5.262977,5.872409,5.6596417,5.1697764,4.529281,4.7713985,5.595998,4.089413,5.534973,4.1776357,5.4812684,6.0657387,3.0422537,4.285504,2
9.440666,8.459972,6.993284,7.7583976,9.532663,6.097539,3.031767,5.8259053,3.8032296,4.9920826,1.5411963,4.175024,5.0340877,5.8227324,5.651265,5.0236316,4.6780157,5.0445595,5.6767287,4.343406,5.3146563,4.0657024,5.5864277,5.9395394,3.0330856,4.133557,3
9.495424,8.390409,6.975983,7.767628,9.547617,6.206196,3.0389082,5.8392315,3.7837477,5.0157523,1.4521611,4.164897,5.0546446,5.823317,5.671059,4.9827337,4.696813,5.0278726,5.6550446,4.3589506,5.268461,4.0670586,5.6044984,5.930157,3.034145,4.143507,4
9.486102,8.356157,6.977479,7.754036,9.570081,6.226244,3.046432,5.82625,3.7619886,5.03563,1.4287096,4.164916,5.043273,5.8147693,5.6732183,4.9533567,4.7183924,5.0472,5.65314,4.3871713,5.22505,4.058077,5.610477,5.9190907,3.020832,4.1349196,5
1.2534853,9.374787,8.812561,5.52419,9.126647,2.6494937,2.614239,4.033575,4.456352,3.6415315,3.9825222,4.5184393,4.1472993,6.279464,5.265312,6.324215,4.676194,4.834694,6.3610215,3.6631136,7.0299635,3.5585666,4.751841,5.412619,3.0323222,4.293297,0
1.6394471,9.828056,9.059441,5.0327716,9.170132,2.263869,2.3643963,3.7655005,4.0634584,3.368676,4.0087132,4.2762895,4.348843,6.269151,5.5775075,6.794054,4.783681,4.7510967,5.9706736,3.56339,7.315873,3.4046068,4.243773,5.7041364,2.947376,4.426742,1
1.5018568,9.731099,8.981701,5.1639853,9.185333,2.3464615,2.4921455,3.8905978,4.174589,3.505357,4.0219517,4.444836,4.1730895,6.278152,5.4833016,6.649145,4.723268,4.757574,6.0532,3.57024,7.2376075,3.4142792,4.430841,5.6630745,3.019325,4.3894725,2
1.4089485,9.69861,8.913137,5.2118697,9.193155,2.367206,2.5594132,3.950588,4.225058,3.5803494,4.0267177,4.574464,4.042461,6.2608533,5.4222674,6.590997,4.6700945,4.77467,6.070984,3.5797923,7.214623,3.4004316,4.5367913,5.6976943,3.095092,4.4100356,3
