0,1,2,3,4,5,6,active_hand
-6.987045,0.6686091,3.5624645,8.562877,4.980749,8.6419325,-0.015823942,1
-2.8954544,7.589329,0.48569143,0.5590458,8.470209,7.8827844,0.7268809,0
-6.9825683,0.6628916,3.556371,8.556909,4.972256,8.644896,-0.012112539,1
-2.8983412,7.591811,0.49212164,0.5657028,8.469038,7.8871064,0.7335885,0
-7.0086703,0.6524349,3.5394218,8.577503,4.9870167,8.61432,0.008513161,1
-2.89763,7.5916986,0.49091324,0.5643709,8.4695425,7.886589,0.73227865,0
-6.975253,0.6681219,3.56298,8.550761,4.969909,8.6521435,-0.018378112,1
-2.8954573,7.6014843,0.49946848,0.57354087,8.474036,7.893516,0.74123895,0
-7.0148005,0.6373817,3.5297368,8.571606,4.9660788,8.611575,0.01607573,1
-2.8990877,7.592667,0.49091575,0.5644445,8.469433,7.8886576,0.7322675,0
-6.9931765,0.65907806,3.5511417,8.565336,4.976542,8.634562,-0.006246264,1
-2.8989675,7.595634,0.49177456,0.56509256,8.470876,7.891842,0.7329243,0
-6.992189,0.6604601,3.552669,8.565145,4.976745,8.635926,-0.00788,1
-2.8885424,7.5989237,0.47746292,0.5492012,8.479888,7.891317,0.71662366,0
-6.9913635,0.6619963,3.5547156,8.564639,4.9773474,8.637304,-0.0095212525,1
-2.910884,7.6042266,0.52213556,0.5950318,8.465082,7.905761,0.7629011,0
-6.9917054,0.66337556,3.5562358,8.565393,4.9781404,8.637572,-0.010957915,1
-2.8857958,7.5980554,0.4720084,0.5434181,8.4816475,7.889243,0.71074873,0
-6.9892044,0.6676458,3.5613117,8.564415,4.978847,8.641225,-0.015863,1
-2.8778224,7.6029153,0.46155128,0.53220654,8.489361,7.8905077,0.6989864,0
-6.9938107,0.6419478,3.5325027,8.558294,4.964379,8.628117,0.010466084,1
-2.884067,7.6026115,0.47192523,0.5432594,8.4847,7.8926344,0.7104489,0
-2.8976219,7.5959973,0.49012834,0.5629558,8.472062,7.8916035,0.7309171,0
-6.9872293,0.67515594,3.5696902,8.565244,4.983549,8.644923,-0.023117332,1
-2.8074079,7.6483035,0.42333654,0.48384914,8.554374,7.912959,0.6500257,0
10.578958,2.2078173,5.12181,2.2878895,4.0623746,5.450178,-0.4824251,1
-2.791807,7.6817794,0.41443765,0.46412215,8.579122,7.9421163,0.6308304,0
10.570484,2.2310755,5.1325364,2.311224,4.085802,5.4627833,-0.45946684,1
-2.7324336,7.7425947,0.47587177,0.520075,8.639605,7.9843287,0.6891019,0
10.562263,2.2044675,5.1396008,2.284612,4.0591116,5.469675,-0.48600483,1
-2.7771382,7.695956,0.4635138,0.51633483,8.592531,7.9502215,0.6845085,0
10.570099,2.248707,5.134666,2.331543,4.1034203,5.4690804,-0.44235244,1
-2.8561747,7.574074,0.41354018,0.48343626,8.493035,7.8468056,0.6502487,0
10.566558,2.253998,5.138959,2.339516,4.109085,5.474614,-0.43657896,1
-2.8237414,7.62424,0.40626687,0.47068456,8.534928,7.894432,0.6366218,0
10.575214,2.2374165,5.128387,2.3266153,4.0922513,5.462181,-0.45267233,1
-2.840605,7.6483655,0.461754,0.52340484,8.530037,7.9311957,0.68870395,0
10.571283,2.2483785,5.133401,2.3415785,4.103362,5.4682994,-0.4416282,1
-2.8818262,7.619798,0.48632097,0.5559227,8.493179,7.9142637,0.7229611,0
10.585379,2.2422183,5.118624,2.3299465,4.0970216,5.45698,-0.4477791,1
-2.8695455,7.618722,0.4714154,0.5393763,8.500612,7.906304,0.70634925,0
10.577026,2.2444978,5.1273775,2.3299308,4.0994086,5.4625683,-0.4457952,1
-2.8865223,7.6062484,0.48201516,0.55304015,8.484134,7.898919,0.720558,0
10.573467,2.2386243,5.1306267,2.3292146,4.093508,5.4646287,-0.45137063,1
-2.8999338,7.596569,0.49448684,0.56773067,8.470595,7.8931932,0.7357088,0
10.556529,2.2185557,5.1473656,2.315613,4.073194,5.4811163,-0.4712658,1
-2.8982747,7.602231,0.49712846,0.5699513,8.474186,7.8993073,0.73793334,0
10.57913,2.2447011,5.1243606,2.346476,4.0995755,5.4588065,-0.4447812,1
-2.841629,7.5863776,0.3897288,0.45763162,8.508735,7.8567214,0.6226155,0
10.39634,6.4185085,4.9120193,3.363364,4.754258,5.109796,-0.5452915,1
-2.838908,7.5912967,0.39655712,0.46378362,8.511828,7.861261,0.62954694,0
10.387948,6.4160376,4.953734,3.4089794,4.714738,5.067839,-0.57594645,1
-2.853915,7.590202,0.40348813,0.4728127,8.501935,7.867869,0.637768,0
10.394105,6.418969,4.9249053,3.3763087,4.741095,5.0965714,-0.55699617,1
-2.8527434,7.593271,0.40951985,0.47846848,8.503462,7.872284,0.64296186,0
10.398091,6.4219346,4.933268,3.3885493,4.7350507,5.0875583,-0.5524207,1
-2.8224363,7.55408,0.35444534,0.42159012,8.508933,7.8080316,0.58761156,0
10.399591,6.422698,4.923593,3.3765068,4.743986,5.0979404,-0.5472985,1
-2.8463202,7.6019917,0.4113624,0.47884387,8.511317,7.8777537,0.64451313,0
10.406945,6.4292817,4.931632,3.384863,4.7365975,5.0892367,-0.53830653,1
-2.8551908,7.5980806,0.41759646,0.486115,8.503898,7.876869,0.65171254,0
10.406605,6.430395,4.951302,3.4092507,4.7209578,5.069859,-0.5445163,1
-2.851049,7.5885534,0.40008706,0.46898726,8.50268,7.8641734,0.6337462,0
10.411899,6.4374804,4.974401,3.433049,4.699483,5.0467777,-0.5478193,1
10.409425,6.4328046,4.951046,3.4081283,4.7209983,5.0700364,-0.54025733,1
-2.8421,7.5972495,0.4020525,0.46913368,8.512624,7.869694,0.6345938,0
-2.8513486,7.5910807,0.40490842,0.4737345,8.503821,7.8671775,0.6389842,0
10.411587,6.435902,4.947203,3.4019144,4.723311,5.073613,-0.53314775,1
-2.8480659,7.579011,0.3903745,0.4602521,8.500511,7.8567295,0.6229421,0
10.416591,6.4415646,4.976388,3.4331374,4.6995535,5.0453415,-0.5450026,1
10.409402,6.4333735,4.9581437,3.4163837,4.715227,5.0631957,-0.5439406,1
-2.8412886,7.5854464,0.39287913,0.46181214,8.506973,7.8625445,0.6240115,0
10.587462,2.354491,5.0673156,2.7744074,4.226653,5.4201837,-0.30655092,1
-2.8144171,7.558258,0.34562704,0.41126794,8.52083,7.804347,0.57786226,0
10.588317,2.3547218,5.067172,2.7713919,4.2266855,5.4199142,-0.3065734,1
-2.8079028,7.5585136,0.34568256,0.41038108,8.522594,7.8035197,0.5773209,0
10.587737,2.3573883,5.066223,2.7841048,4.2299857,5.4195476,-0.30293596,1
-2.8274758,7.553787,0.35760525,0.42428985,8.513763,7.809425,0.59108925,0
10.58715,2.3586884,5.0661926,2.7915003,4.231797,5.419779,-0.30097556,1
-2.807735,7.5385528,0.33833468,0.40388584,8.511951,7.784221,0.57125294,0
10.58726,2.3583746,5.0662713,2.7896738,4.231283,5.419787,-0.3015306,1
-2.8072186,7.5410075,0.34090507,0.40603924,8.5119505,7.786901,0.57357776,0
10.586277,2.359288,5.067978,2.7876885,4.2321115,5.421525,-0.3008444,1
-2.806274,7.539574,0.33944407,0.40458465,8.511666,7.784629,0.5722395,0
10.587098,2.3594923,5.066083,2.7941782,4.232603,5.419793,-0.30011064,1
-2.8130329,7.5434623,0.34396386,0.40979165,8.509746,7.7918816,0.57697994,0
10.586492,2.3637164,5.065901,2.805443,4.237249,5.420238,-0.29527268,1
-2.85949,7.597372,0.3952265,0.46156624,8.508761,7.850217,0.628166,0
10.586289,2.3631756,5.0661917,2.8047733,4.2369146,5.4204197,-0.2956059,1
-2.833278,7.5679827,0.3703162,0.43812984,8.5051565,7.828971,0.60343057,0
10.587079,2.3605216,5.0660334,2.797186,4.233755,5.419846,-0.29895857,1
-2.7998183,7.5452166,0.34620246,0.40950382,8.516735,7.789585,0.57770324,0
10.587099,2.3601868,5.066098,2.7963402,4.233427,5.419864,-0.2992828,1
-2.8034818,7.533746,0.33457783,0.39957693,8.510267,7.7773714,0.56728,0
10.586769,2.3630834,5.0660014,2.8035092,4.2365794,5.420154,-0.29598743,1
-2.8097951,7.5456185,0.34392598,0.40943956,8.512301,7.791465,0.57686603,0
7.0987616,11.6616,4.358921,2.7835755,7.727109,5.329072,0.40834045,1
-2.7487116,7.7078633,0.45813042,0.5074395,8.616784,7.9493017,0.67652875,0
7.0987825,11.661753,4.3588476,2.783602,7.7255917,5.3290977,0.4081373,1
