0,1,active_hand,class_numeric
-7.7657714,-6.902638,1,0
15.776498,-6.995813,0,0
-7.7498336,-6.8800697,1,0
15.776274,-6.995689,0,0
-7.7745714,-6.883486,1,0
15.776103,-6.995573,0,0
-7.767841,-6.884438,1,0
15.776301,-6.995682,0,0
-7.735717,-6.9040165,1,0
15.777152,-6.99621,0,0
-7.752405,-6.8929596,1,0
15.777645,-6.9963636,0,0
-7.747565,-6.917879,1,0
15.777285,-6.9965906,0,0
-7.740219,-6.89602,1,0
15.777276,-6.996706,0,0
-7.719075,-6.9481974,1,0
15.777514,-6.996851,0,0
-7.725235,-6.929135,1,0
15.777974,-6.997296,0,0
-7.712919,-6.9053183,1,0
15.777385,-6.996979,0,0
15.777489,-6.99679,0,0
-7.7096624,-6.8705025,1,0
-10.0437355,14.242277,0,1
16.070122,10.320438,1,1
-10.024227,14.262162,0,1
16.06885,10.354947,1,1
-10.0373955,14.248951,0,1
16.067284,10.291915,1,1
-10.039553,14.2467575,0,1
16.06163,10.22262,1,1
-10.062765,14.223288,0,1
16.064802,10.236663,1,1
-10.042437,14.243758,0,1
16.071522,10.206211,1,1
-10.088109,14.198451,0,1
16.076893,10.208572,1,1
-10.059438,14.227051,0,1
16.057781,10.215394,1,1
-10.05813,14.228288,0,1
16.072773,10.1929655,1,1
-10.072816,14.2134695,0,1
16.078142,10.208687,1,1
-10.079961,14.205303,0,1
16.058395,10.167768,1,1
-10.069783,14.216641,0,1
16.082993,10.17569,1,1
0.08310939,-13.440335,0,0
8.359421,-1.1125655,1,0
-0.12635666,-13.566286,1,0
8.182402,-1.1382539,0,0
-0.12024522,-13.589716,1,0
8.19177,-1.1408389,0,0
-0.12592691,-13.569139,1,0
8.198318,-1.1230464,0,0
-0.03499133,-13.619585,1,0
8.113378,-1.2250234,0,0
-0.011268764,-13.628447,1,0
8.122691,-1.2123367,0,0
0.07114734,-13.681379,1,0
8.109339,-1.2140633,0,0
0.07006315,-13.67999,1,0
8.125279,-1.2172245,0,0
0.084475756,-13.665321,1,0
8.135233,-1.2236202,0,0
0.10046175,-13.696001,1,0
8.123372,-1.2123594,0,0
0.16442557,-13.749248,1,0
8.137222,-1.2204288,0,0
