0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,active_hand
9.319192,5.9178934,4.452953,6.99343,5.6824408,5.427756,4.2523584,4.3240457,4.8195524,3.5996182,3.4188998,4.4129357,-4.3085947,3.3735874,4.925667,4.2317953,4.314093,4.7538376,5.579907,4.911387,5.20492,4.393463,4.500918,4.9012475,4.861964,5.2506375,4.733348,1
3.4884365,16.063965,5.6773243,4.5581446,4.8055835,4.703421,4.2345304,4.4462876,5.499084,3.1361945,5.584498,4.7923837,5.32004,4.7149544,5.0193768,4.919471,5.040441,4.9739685,4.471821,5.2468405,5.1363587,4.7852283,5.0619516,4.9072123,4.845513,4.7005134,5.1271696,0
9.374093,5.9206223,4.52155,6.944341,5.6833124,5.474931,4.1916285,4.3149753,4.75982,3.5695717,3.4393196,4.379001,-4.3945317,3.3284419,4.8923635,4.2434893,4.3016086,4.8093324,5.5965266,4.986733,5.173283,4.3130145,4.5326753,4.835221,4.865849,5.275331,4.711937,1
3.4622633,16.047726,5.6545105,4.546282,4.792529,4.6861596,4.2180285,4.4336014,5.4885516,3.1364567,5.595106,4.7707386,5.3321233,4.7325416,5.0301685,4.936354,5.056347,4.961643,4.4573236,5.260366,5.1486874,4.796091,5.073978,4.909803,4.857151,4.689032,5.1353445,0
9.342815,5.917266,4.4753113,6.985205,5.689283,5.4523916,4.2304764,4.3198657,4.79719,3.5786295,3.4208727,4.406757,-4.3145523,3.35661,4.924537,4.2429905,4.3004885,4.773755,5.5824594,4.940159,5.1996303,4.385896,4.516419,4.879196,4.871495,5.2545824,4.731293,1
3.4787865,16.063494,5.6733675,4.5429034,4.7912517,4.702405,4.23581,4.4332094,5.503603,3.1356418,5.5800385,4.7889023,5.3352942,4.7162595,5.0223947,4.9203215,5.038905,4.960252,4.470782,5.2525992,5.1510468,4.7894254,5.0743256,4.8993087,4.8416643,4.68656,5.1356416,0
9.34595,5.9173594,4.4797873,6.9805627,5.68834,5.4544415,4.2266865,4.319119,4.7935224,3.578315,3.422679,4.403723,-4.3225203,3.3537676,4.9204116,4.242925,4.3013144,4.7771754,5.583589,4.944146,5.1967597,4.3788915,4.5178323,4.874955,4.870335,5.2561994,4.7298822,1
3.468744,16.052565,5.6610165,4.5478997,4.794383,4.6913033,4.2249417,4.4361057,5.4940977,3.1362827,5.589542,4.7769604,5.330431,4.727362,5.026191,4.931351,5.0496516,4.9638515,4.463123,5.2559686,5.146706,4.7923937,5.0715933,4.9071293,4.8514423,4.6908937,5.1335664,0
9.336885,5.9142523,4.471787,6.991006,5.6873827,5.44961,4.2367907,4.317762,4.8038325,3.5782073,3.41574,4.4101157,-4.3082266,3.362817,4.929895,4.24495,4.3020105,4.7669587,5.577964,4.9358115,5.205032,4.3920684,4.511264,4.882602,4.8695545,5.2491035,4.7364297,1
3.4700673,16.052856,5.6617928,4.5487576,4.7953143,4.691662,4.2258306,4.4372363,5.4949613,3.1363018,5.5886693,4.7776537,5.329494,4.727029,5.0252132,4.9310064,5.0485954,4.965013,4.464134,5.2548685,5.145654,4.7913375,5.0704055,4.907155,4.850453,4.691956,5.1326,0
9.335591,5.92196,4.4479375,7.0296516,5.703932,5.457415,4.244372,4.330274,4.812133,3.5568109,3.4040432,4.4307117,-4.2395086,3.3680375,4.968782,4.2592587,4.2857833,4.7570305,5.5765257,4.9425235,5.2233725,4.454138,4.514646,4.9057007,4.888995,5.2378817,4.7506676,1
3.5281172,16.084646,5.707716,4.5721903,4.822287,4.724533,4.2393794,4.456526,5.495234,3.1361039,5.588172,4.8204074,5.3064275,4.692309,5.017316,4.898437,5.0382137,4.984131,4.4755416,5.241225,5.124373,4.7825675,5.0532556,4.91241,4.8491316,4.7107105,5.1232514,0
9.329405,5.919279,4.45349,7.010265,5.692668,5.44597,4.2461615,4.325861,4.813857,3.5740092,3.41064,4.4209824,-4.2812624,3.370011,4.9478498,4.2479715,4.2990203,4.756896,5.577996,4.928825,5.2144647,4.417259,4.5080876,4.900404,4.8756375,5.2438154,4.742606,1
3.4756126,16.051537,5.663264,4.557674,4.8038354,4.690504,4.2259235,4.44488,5.493737,3.1367967,5.5898747,4.7783284,5.320679,4.7281027,5.022218,4.932253,5.0491614,4.9729,4.466132,5.2506223,5.137244,4.7878747,5.063113,4.912774,4.8522973,4.69998,5.126978,0
9.323187,5.935364,4.411717,7.052854,5.715383,5.4447327,4.2594404,4.349443,4.826756,3.560037,3.4009469,4.4495726,-4.218547,3.3777304,4.9891167,4.255743,4.2814555,4.743877,5.581207,4.9210815,5.2354445,4.475444,4.5139194,4.941201,4.9010835,5.235887,4.752382,1
3.4997444,16.069258,5.6854687,4.5644517,4.81266,4.708788,4.234529,4.450921,5.4963737,3.1363556,5.5871787,4.799834,5.3139057,4.7090564,5.018893,4.914105,5.0411944,4.9787207,4.4722333,5.244879,5.130861,4.784398,5.05786,4.910591,4.84822,4.7053323,5.1248875,0
9.323894,5.921546,4.442235,7.0192738,5.6958475,5.441664,4.2529716,4.329961,4.820618,3.5741444,3.4086938,4.426609,-4.2696595,3.3743873,4.9556704,4.247324,4.297764,4.750516,5.5776744,4.921864,5.2183175,4.42915,4.506231,4.9114275,4.879136,5.2412996,4.745124,1
3.4691334,16.040792,5.655655,4.5460644,4.7910843,4.6800323,4.220703,4.4377413,5.4980288,3.137217,5.586135,4.7701554,5.331793,4.7380934,5.0231166,4.942834,5.0508027,4.966037,4.463608,5.253765,5.1461477,4.7891207,5.068563,4.907557,4.8477144,4.692644,5.128544,0
9.3259115,5.9375587,4.429049,7.0295925,5.7109175,5.437956,4.2548823,4.3455205,4.8210583,3.5739546,3.4160495,4.4391894,-4.254101,3.370089,4.966295,4.2420015,4.287228,4.7515793,5.5919156,4.9134974,5.2201805,4.442972,4.517459,4.9243736,4.8941345,5.2495127,4.7379427,1
3.5167773,16.080404,5.698867,4.5707197,4.821168,4.7196455,4.2414246,4.4563465,5.4981804,3.1361353,5.585393,4.812362,5.307731,4.6978455,5.0159492,4.903181,5.0352335,4.9839616,4.4772983,5.2399387,5.125007,4.7812386,5.053088,4.9106054,4.845732,4.7103553,5.122607,0
9.34883,5.9281588,4.451183,7.0300655,5.711302,5.4692936,4.232863,4.3354335,4.79998,3.5456543,3.4094856,4.430498,-4.2235084,3.3570323,4.972237,4.263054,4.276763,4.768851,5.5835342,4.9592004,5.219569,4.4657154,4.5247774,4.9023414,4.898653,5.2439814,4.7463036,1
3.5591955,16.098589,5.7297354,4.574134,4.8269,4.738492,4.236005,4.4552107,5.486732,3.1357675,5.596437,4.8402014,5.3050165,4.6767025,5.022572,4.8843255,5.0436826,4.9827204,4.4709992,5.2450852,5.124347,4.7875547,5.0555487,4.9158063,4.857819,4.7095747,5.127291,0
3.5530167,16.09528,5.725062,4.572858,4.825196,4.735163,4.235371,4.4543977,5.4873447,3.135804,5.5957665,4.835917,5.306249,4.680214,5.0225058,4.8876276,5.043893,4.98193,4.470671,5.2455087,5.125403,4.787604,5.0561604,4.915281,4.8572516,4.7087197,5.127292,0
9.373901,5.9331884,4.4608693,7.0559754,5.729553,5.5027046,4.213509,4.3403316,4.7813897,3.5067928,3.3998854,4.441834,-4.167345,3.3430264,5.003902,4.2898684,4.251747,4.783186,5.5843873,5.0040603,5.232009,4.5131655,4.5425987,4.892946,4.9210415,5.2375755,4.758439,1
3.4682097,16.04551,5.655783,4.555736,4.801061,4.6840315,4.2199173,4.4426084,5.4897604,3.1369743,5.593928,4.7709656,5.3227234,4.7347226,5.0251307,4.9386153,5.055626,4.9707446,4.461953,5.2539787,5.1393595,4.790703,5.065252,4.9145494,4.85709,4.6980357,5.1286244,0
